Id,SalePrice
2735,137094.56995185642
2736,143815.56607624138
2737,122451.8997792913
2738,132209.54548204545
2739,162819.10397355014
2740,135290.98751143977
2741,144459.27926914126
2742,148760.55048790626
2743,147128.3396126887
2744,157151.0626899323
2745,144388.3494568087
2746,143081.5229403271
2747,148571.48739330028
2748,122569.0565458091
2749,128578.2860571623
2750,138155.61936481515
2751,139141.95311986792
2752,191082.83542658837
2753,148653.99616644758
2754,200578.50762347327
2755,129187.2809530715
2756,103191.01191548075
2757,73367.1124718423
2758,87772.82553860097
2759,149259.36454802394
2760,124732.84592142107
2761,147047.48552211828
2762,145988.4209132973
2763,175291.98959166332
2764,153219.72229728478
2765,272499.16883239447
2766,136750.85472716394
2767,84585.32536111558
2768,124713.78040071996
2769,133613.2791206243
2770,141221.78105317213
2771,113091.78607674773
2772,111473.52474362901
2773,159282.9452709862
2774,138675.9121850346
2775,124781.70316074102
2776,134277.54814228354
2777,147967.63252993432
2778,110822.87690247956
2779,124040.0078720126
2780,95302.74533672714
2781,92342.99166546087
2782,98102.5074851044
2783,100354.10195241445
2784,121354.93180517128
2785,135326.0655622562
2786,70262.35712211736
2787,122281.16868741481
2788,73976.14196748695
2789,169009.26955188485
2790,95064.70340364007
2791,111381.35877794097
2792,59459.072063724234
2793,169166.88441399377
2794,95145.49746918016
2795,118583.96340542618
2796,95655.83205176944
2797,184611.37105150128
2798,104791.30833397187
2799,111340.42553889894
2800,62117.67683992034
2801,104928.10989981904
2802,129444.58696916242
2803,148685.6323825472
2804,136584.92389622613
2805,108721.90686266453
2806,82729.99662496912
2807,151017.9359105107
2808,148202.5943208908
2809,135047.7534214133
2810,134887.292012221
2811,149712.17840361915
2812,151773.5503122613
2813,161586.79343031236
2814,153472.26232317684
2815,102753.63563864642
2816,242209.80988981988
2817,162636.3005636952
2818,126819.61242054921
2819,173340.69432786308
2820,146199.89583279012
2821,110186.17645342635
2822,191642.7111340878
2823,292610.59947621624
2824,170918.7861889129
2825,151883.96928545897
2826,134401.29985098838
2827,137629.03726970687
2828,213900.74928354815
2829,191026.6911091771
2830,220608.11365496845
2831,182763.37893147947
2832,248153.29503859195
2833,292334.41453903663
2834,209499.5493369895
2835,219974.71870677004
2836,193627.18829391315
2837,150820.18048811218
2838,151678.783341388
2839,176947.44936014168
2840,198164.78035797118
2841,206267.23314304717
2842,230005.94605523732
2843,148620.37186109787
2844,148963.28209240822
2845,120739.64184636329
2846,208811.0357157131
2847,195201.4871197573
2848,214660.01698922273
2849,198267.85170268995
2850,273160.757984369
2851,214999.6727106066
2852,223763.07293428134
2853,243723.84040182666
2854,141993.17537690606
2855,200696.98190005752
2856,202261.83908433453
2857,185641.90941232274
2858,199142.88292836776
2859,121318.58147818799
2860,124725.80829383146
2861,130436.51745444787
2862,194308.04872198915
2863,128009.32385599994
2864,241026.8558126614
2865,141034.07145066193
2866,141678.5193686837
2867,104325.4680538253
2868,92434.93005221285
2869,113914.4523572356
2870,124578.2528960197
2871,85431.16530811119
2872,50708.1066104331
2873,109203.48597594717
2874,132767.73366287872
2875,112817.1825048223
2876,164015.42644214755
2877,139712.85196643387
2878,170564.1070658
2879,139847.50851659037
2880,100127.13274028055
2881,140376.82622631473
2882,173047.52412999884
2883,195161.12806003678
2884,193528.61362186336
2885,187855.05999415542
2886,235008.91787347174
2887,92786.58359015314
2888,133414.5919891316
2889,47457.784750036284
2890,78504.97203250881
2891,135485.2632523781
2892,50444.032622971616
2893,85893.29802780139
2894,55733.95066002125
2895,332775.5328720615
2896,288207.15425665915
2897,208130.99115783972
2898,150298.31829833574
2899,212587.87397696346
2900,153017.02453102276
2901,215514.24101913898
2902,188392.9483109756
2903,358542.0619538196
2904,362124.9500498446
2905,103067.59178391837
2906,198221.5498690059
2907,117196.23495826629
2908,137477.58771077302
2909,152171.82271757803
2910,82098.75789448239
2911,83343.94463661638
2912,151392.97154350192
2913,83821.29204373693
2914,76648.48038334577
2915,86774.83001393806
2916,81834.4044716604
2917,169537.48711186924
2918,118828.86870113353
2919,219430.0423360208
